Date,Open,High,Low,Close,Adj Close,Volume
2016-05-12,26.809999,26.809999,26.410000,26.670000,24.561325,19681900
2016-05-13,26.549999,26.889999,26.459999,26.530001,24.432392,20865100
2016-05-16,26.570000,27.120001,26.559999,26.969999,24.837601,20885900
2016-05-17,26.900000,27.059999,26.549999,26.650000,24.542904,25921300
2016-05-18,26.610001,26.959999,26.490000,26.719999,24.607370,32345500
2016-05-19,27.990000,28.290001,27.400000,27.570000,25.390163,50174600
2016-05-20,27.629999,28.150000,27.620001,27.969999,25.758539,32703000
2016-05-23,27.780001,28.250000,27.780001,27.940001,25.730911,19746800
2016-05-24,28.010000,28.580000,28.010000,28.469999,26.219009,26514800
2016-05-25,28.580000,29.000000,28.520000,28.920000,26.633427,25696800
2016-05-26,28.860001,29.040001,28.799999,28.900000,26.615007,19288100
2016-05-27,28.950001,29.040001,28.790001,28.920000,26.633427,16673300
2016-05-31,28.799999,29.080000,28.760000,29.049999,26.753145,28606300
2016-06-01,28.840000,29.040001,28.799999,28.900000,26.615007,22268700
2016-06-02,28.980000,29.150000,28.920000,29.080000,26.780777,19503100
2016-06-03,29.129999,29.209999,28.900000,29.129999,26.826820,18677700
2016-06-06,29.070000,29.410000,29.059999,29.100000,26.799198,16167100
2016-06-07,28.900000,29.350000,28.820000,29.070000,26.771564,21566600
2016-06-08,29.090000,29.270000,29.059999,29.139999,26.836033,17772900
2016-06-09,28.969999,29.190001,28.830000,29.139999,26.836033,18349900
2016-06-10,28.790001,29.030001,28.770000,29.030001,26.734730,18244200
2016-06-13,28.969999,29.190001,28.820000,28.840000,26.559750,17182000
2016-06-14,28.660000,29.000000,28.629999,28.959999,26.670263,19279700
2016-06-15,28.490000,28.860001,28.410000,28.650000,26.384773,30738600
2016-06-16,28.379999,28.920000,28.370001,28.870001,26.587381,17504100
2016-06-17,28.879999,29.000000,28.690001,28.950001,26.661058,32333500
2016-06-20,29.040001,29.219999,28.780001,28.799999,26.522915,22100800
2016-06-21,28.969999,29.000000,28.730000,28.770000,26.495291,19098600
2016-06-22,28.870001,29.080000,28.680000,28.719999,26.449238,18273300
2016-06-23,29.030001,29.230000,28.959999,29.219999,26.909708,19415600
2016-06-24,28.160000,28.570000,27.700001,27.750000,25.555935,44408900
2016-06-27,27.480000,27.549999,27.129999,27.309999,25.150723,29973100
2016-06-28,27.549999,27.850000,27.500000,27.790001,25.592773,24646900
2016-06-29,28.129999,28.330000,27.900000,28.260000,26.025612,25593000
2016-06-30,28.379999,28.690001,28.070000,28.690001,26.421612,25184400
2016-07-01,28.780001,28.930000,28.590000,28.799999,26.522915,20901300
2016-07-05,28.230000,28.620001,28.219999,28.330000,26.327755,22116900
2016-07-06,28.450001,28.770000,28.170000,28.719999,26.690191,24844000
2016-07-07,28.719999,28.900000,28.610001,28.740000,26.708780,17394900
2016-07-08,28.910000,29.280001,28.879999,29.260000,27.192030,24647400
2016-07-11,29.340000,29.700001,29.260000,29.430000,27.350014,22045200
2016-07-12,29.719999,29.740000,29.520000,29.610001,27.517296,22157500
2016-07-13,29.719999,29.830000,29.580000,29.750000,27.647396,18038100
2016-07-14,29.840000,29.990000,29.639999,29.760000,27.656691,19332200
2016-07-15,29.930000,29.950001,29.660000,29.820000,27.712446,17800400
2016-07-18,29.750000,30.000000,29.740000,29.910000,27.796089,17484900
2016-07-19,29.910000,30.010000,29.770000,29.920000,27.805382,18516000
2016-07-20,30.040001,30.690001,29.980000,30.629999,28.465204,50168800
2016-07-21,30.639999,30.719999,30.370001,30.580000,28.418737,21582700
2016-07-22,30.700001,30.870001,30.540001,30.709999,28.539545,19399600
